"index","id","price","host_response_rate","neighbourhood_cleansed","review_scores_rating","cancellation_policy","property_type","bedrooms"
"3290","14663743","225","1","South Boston","100","strict","Apartment","2"
"3291","12534735","156","0.69","South Boston","100","flexible","House","1"
"3292","5384923","175","1","South Boston","99","strict","House","1"
"3293","4402209","100","1","Allston","100","flexible","House","1"
"3295","11818157","103","0.85","Allston","84","flexible","Apartment","1"
"3298","6476613","60",NULL,"Allston","100","flexible","Apartment","1"
"3299","95453","175","1","Allston","98","strict","Apartment","0"
"3301","3866526","120","1","Allston","100","flexible","House","1"
"3303","13590412","100","1","Allston","96","strict","Apartment","1"
"3304","4106372","260","1","Allston","93","strict","Apartment","2"
"3305","8310653","85",NULL,"Allston","96","moderate","Apartment","1"
"3306","2114274","93","1","Allston","95","moderate","Apartment","1"
"3307","3353","40","0.9","Allston","90","strict","Apartment","1"
"3308","7052171","39",NULL,"Allston","100","strict","House","1"
"3309","3677662","85","1","Allston","95","moderate","Apartment","1"
"3310","2930663","75","1","Allston","95","strict","House","1"
"3311","7868209","76",NULL,"Allston","90","moderate","Apartment","1"
"3312","4293597","40","0.95","Allston","92","strict","House","1"
"3313","7283351","50","1","Allston","88","flexible","Apartment","1"
"3314","1839549","69","1","Allston","94","strict","House","1"
"3315","6227976","108","1","Allston","60","strict","Apartment","1"
"3317","8112652","32","1","Allston","95","strict","House","1"
"3318","6976414","88","1","Allston","100","moderate","Apartment","1"
"3319","10353263","60","1","Allston","93","flexible","Apartment","1"
"3321","10253416","168","0.71","Allston","80","moderate","Condominium","0"
"3324","13024208","179","0.71","Allston","100","strict","Condominium","1"
"3325","9109401","350","1","Allston","95","strict","Condominium","3"
"3326","8552338","50",NULL,"Allston","60","flexible","House","1"
"3327","11255643","70","1","Allston","94","moderate","Apartment","1"
"3328","13696794","77","0.33","Allston","90","flexible","Apartment","1"
"3330","11304657","195",NULL,"Allston","100","flexible","Apartment","2"
"3331","14220964","72","0.99","Allston","100","strict","House","1"
"3332","3519768","189","1","Allston","98","strict","Apartment","1"
"3334","9813223","78","1","Allston","93","moderate","Apartment","0"
"3336","10032327","210","1","Allston","99","strict","Apartment","1"
"3337","4909590","95","1","Allston","97","moderate","Apartment","0"
"3339","9445192","60",NULL,"Allston","90","flexible","Apartment","1"
"3340","6728273","145","1","Allston","94","strict","Apartment","2"
"3341","13450030","80","1","Allston","94","flexible","Apartment","1"
"3343","3898015","65","1","Allston","96","strict","House","1"
"3344","3897995","74","1","Allston","95","strict","House","1"
"3346","14203428","85","0.99","Allston","100","strict","Apartment","1"
"3347","14055887","45","1","Allston","100","strict","House","1"
"3348","4340110","90","1","Allston","96","flexible","Apartment","1"
"3349","3701108","100",NULL,"Allston","91","strict","Apartment","0"
"3351","6838488","550","1","Allston","85","strict","House","4"
"3352","7894645","39","1","Allston","87","strict","House","1"
"3353","13801598","60","1","Allston","100","flexible","Apartment","1"
"3355","13515084","75","1","Allston","90","flexible","House","1"
"3357","13530359","45","1","Allston","100","strict","Apartment","1"
"3358","13355213","100","1","Allston","100","strict","House","1"
"3360","14153636","79","0.99","Allston","100","strict","Apartment","1"
"3365","3897963","75","1","Allston","96","strict","House","1"
"3366","14231732","110","0.92","Allston","96","strict","Apartment","1"
"3367","11530331","180","1","Allston","100","moderate","Condominium","1"
"3368","3420221","65","0.95","Allston","87","strict","House","1"
"3369","3901439","67","1","Allston","92","strict","House","1"
"3370","13415816","99","1","Allston","80","strict","Apartment","1"
"3371","12873559","80","1","Allston","100","strict","Apartment","1"
"3372","13430656","135","0.9","Allston","90","flexible","Apartment","1"
"3373","13578106","50","1","Allston","100","strict","House","1"
"3374","5762866","130",NULL,"Allston","96","flexible","Apartment","1"
"3376","7055184","35",NULL,"Allston","50","flexible","House","1"
"3378","6761345","60",NULL,"Allston","40","strict","Apartment","1"
"3379","8238078","58","1","Allston","84","strict","House","1"
"3381","11022736","75","0.67","Allston","80","flexible","Apartment","0"
"3382","10231171","70","1","Allston","94","flexible","House","1"
"3383","831744","295","1","Allston","96","moderate","Apartment","1"
"3384","13606268","150","1","Allston","86","strict","Apartment","0"
"3385","12655758","65","1","Allston","77","flexible","Apartment","1"
"3386","8579799","175","1","Allston","98","strict","Apartment","1"
"3387","8301150","175",NULL,"Allston","87","moderate","Apartment","1"
"3388","10809","100","1","Allston","70","flexible","Apartment","1"
"3390","13019695","187","0.92","Allston","92","strict","Apartment","2"
"3391","10807","80","1","Allston","60","strict","House","1"
"3392","10021398","70","0.9","Allston","93","flexible","Apartment","1"
"3395","4861476","260","1","Allston","94","strict","House","2"
"3396","12873268","175","1","Allston","70","strict","Apartment","2"
"3397","12233830","140","1","Allston","96","moderate","Apartment","3"
"3398","13592046","80","1","Allston","91","strict","Apartment","1"
"3399","13004551","259","0.71","Allston","93","strict","Condominium","2"
"3400","6923942","120",NULL,"Allston","80","strict","Apartment","1"
"3402","12592696","90",NULL,"Allston","100","flexible","Apartment","1"
"3405","4598026","47","1","Allston","95","strict","Apartment","1"
"3406","4351970","99","1","Allston","80","strict","Apartment","1"
"3408","11528125","50",NULL,"Allston","100","flexible","Apartment","1"
"3409","7797744","45","1","Allston","96","flexible","House","1"
"3410","9496337","70","1","Allston","90","strict","House","1"
"3411","4294835","60","0.95","Allston","90","strict","House","1"
"3412","14655187","59","1","Allston","100","moderate","House","1"
"3415","13236820","59","0.92","Allston","100","strict","Apartment","1"
"3416","10706413","80","1","Allston","91","strict","Apartment","1"
"3417","13685207","169","0.71","Allston","93","strict","Apartment","3"
"3418","5661246","120","1","Allston","91","moderate","House","0"
"3419","7479725","40",NULL,"Allston","95","moderate","House","1"
"3420","11896394","105","1","Allston","88","strict","Apartment","1"
"3422","11036835","90",NULL,"Allston","100","flexible","Apartment","1"
"3423","13002808","72","0.7","Allston","93","flexible","Apartment","1"
"3426","4710583","45",NULL,"Allston","100","flexible","House","1"
"3427","12755021","65",NULL,"Allston","80","flexible","House","1"
"3428","13017064","179","0.71","Allston","80","strict","Condominium","2"
"3430","13345701","80","1","Allston","88","flexible","Apartment","1"
"3431","5858133","120",NULL,"Allston","100","flexible","House","1"
"3432","14443295","75","1","Allston","100","flexible","Apartment","1"
"3433","7395978","100",NULL,"Allston","90","flexible","Apartment","1"
"3434","9834617","45","1","Allston","100","strict","House","1"
"3435","12262803","125",NULL,"Allston","100","moderate","Apartment","1"
"3437","7527677","98","1","Allston","40","strict","House","1"
"3439","8758450","85","1","Allston","100","moderate","Apartment","1"
"3440","14572515","50","1","Allston","95","flexible","Apartment","1"
"3444","5593939","100","0.8","Allston","96","strict","Apartment","1"
"3445","12540640","58","1","Allston","95","flexible","Apartment","1"
"3446","13327034","80","1","Allston","91","flexible","House","1"
"3448","72811","62","0.84","Allston","91","strict","Apartment","1"
"3449","5889190","95","1","Allston","98","moderate","Apartment","1"
"3450","9854083","20","1","Allston","80","strict","House","1"
"3451","6823017","70","1","Allston","93","flexible","House","1"
"3452","13998602","125","0.95","Allston","70","strict","Apartment","1"
"3453","9541666","150","1","Allston","100","strict","Apartment","1"
"3454","7575576","150","0.33","Allston","75","flexible","Apartment","0"
"3455","5085125","70","1","Allston","90","strict","Apartment","1"
"3456","12253499","95","1","Allston","93","flexible","Apartment","0"
"3457","13684464","239","0.71","Allston","95","strict","Apartment","3"
"3459","9885963","33","1","Allston","95","strict","House","1"
"3461","12409042","89","0.99","Allston","97","strict","Apartment","1"
"3462","13391054","100","1","Allston","92","strict","Apartment","1"
"3463","11343048","80","1","Allston","84","strict","Apartment","1"
"3466","6854357","45",NULL,"Allston","40","flexible","Apartment","1"
"3467","12752442","127","1","Allston","93","moderate","Apartment","1"
"3468","12736032","11","0.9","Allston","96","flexible","Apartment","1"
"3469","13685592","209","0.71","Allston","90","strict","Apartment","3"
"3471","12997334","120","1","Allston","100","moderate","Apartment","1"
"3474","12735111","55","1","Allston","100","flexible","House","0"
"3475","8034092","58","1","Allston","65","strict","House","1"
"3476","4278873","80","0.95","Allston","94","strict","House","1"
"3477","14340601","149","1","Allston","100","moderate","Apartment","1"
"3480","13733887","279","1","Allston","98","moderate","House","3"
"3481","14651378","83","1","Allston","100","flexible","Apartment","0"
"3482","2183117","90","1","Allston","94","moderate","Apartment","1"
"3483","8310660","75",NULL,"Allston","100","moderate","Apartment","1"
"3484","13464674","138","1","Allston","40","strict","Apartment","1"
"3485","13509242","66","1","Allston","90","moderate","Apartment","1"
"3487","4526384","400","1","Allston","83","strict","Apartment","4"
"3489","7245413","50",NULL,"Allston","20","flexible","Apartment","1"
"3490","5967421","89","0.99","Allston","95","strict","Apartment","1"
"3491","13782612","52","1","Allston","93","moderate","Apartment","1"
"3492","3419711","70","0.95","Allston","92","strict","House","1"
"3494","6089975","269",NULL,"Allston","80","moderate","Apartment","0"
"3495","5870922","91","0.99","Allston","96","strict","Apartment","1"
"3496","7277653","70","1","Allston","95","flexible","Apartment","1"
"3497","1529321","68","1","Allston","91","strict","House","1"
"3498","9473811","200",NULL,"Allston","80","moderate","Apartment","2"
"3499","13126713","130","1","Allston","80","strict","House","1"
"3500","13028247","70","1","Allston","100","moderate","Apartment","1"
"3501","1525494","66","1","Allston","90","strict","House","1"
"3502","13996398","50","1","Allston","100","flexible","Apartment","1"
"3503","12176027","45",NULL,"Allston","100","flexible","House","1"
"3506","6179374","58","1","Allston","67","strict","House","1"
"3507","8751275","59","1","Allston","88","strict","Apartment","1"
"3508","8882195","139","0.71","Allston","90","strict","Apartment","1"
"3510","8029788","200",NULL,"Allston","100","flexible","Apartment","2"
"3511","1902160","72","1","Allston","96","strict","Apartment","1"
"3512","7783953","128","1","Allston","100","strict","House","1"
"3513","7931331","269","0.71","Allston","95","strict","Apartment","2"
"3514","6277566","230","1","Allston","73","flexible","Townhouse","1"
"3515","9570618","120","1","Allston","97","flexible","Condominium","1"
"3516","3609536","70","1","Allston","100","moderate","Apartment","1"
"3517","9470342","50",NULL,"Allston","100","flexible","Apartment","1"
"3518","2672058","85","1","Allston","84","strict","Apartment","1"
"3520","13451383","80","1","Allston","97","strict","Apartment","1"
"3522","9078482","45",NULL,"Allston","100","flexible","Apartment","1"
"3523","4032126","40","0.9","Allston","87","moderate","Apartment","1"
"3524","8704828","69","1","Allston","91","strict","Apartment","1"
"3526","4964365","180","1","Allston","92","flexible","Apartment","2"
"3528","10208321","50","1","Allston","100","flexible","Apartment","1"
"3529","12026868","25","1","Allston","60","flexible","Apartment","1"
"3531","7462268","75","1","Allston","97","flexible","House","1"
"3532","7602994","28",NULL,"Allston","96","strict","Apartment","1"
"3533","6373729","75",NULL,"Allston","100","flexible","House","1"
"3534","8921130","129",NULL,"Allston","100","flexible","Apartment","1"
"3541","7789055","329","1","Allston","89","strict","Apartment","3"
"3545","14400847","80","1","Charlestown","100","flexible","Condominium","1"
"3548","14774426","80","1","Charlestown","100","moderate","Other","1"
"3554","14533848","125","1","Brighton","100","flexible","House","1"
"3555","13015653","39","1","Mission Hill","100","moderate","Apartment","1"
"3559","12915510","229","1","Charlestown","100","moderate","Boat","1"
"3565","14335003","146","1","Allston","100","flexible","Apartment","1"
